Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
25,0,22,30,10,23,1,2,533,19,stay
62,1,1,13,0,17,0,2,636,11,stay
64,0,40,14,2,3,0,0,927,28,stay
39,1,24,4,10,7,2,0,188,21,stay
55,1,18,20,0,28,1,1,453,22,stay
59,0,50,7,1,9,1,0,506,5,stay
56,0,13,22,9,2,0,2,223,17,stay
18,1,59,30,2,6,0,2,848,2,stay
39,0,48,6,8,10,0,1,560,21,stay
35,1,19,4,10,1,0,0,512,25,stay
29,1,4,10,8,30,2,2,482,11,stay
42,0,5,12,5,17,0,1,594,29,stay
45,0,25,15,10,10,0,1,352,23,stay
31,1,54,13,2,12,2,0,936,19,stay
26,1,15,14,7,19,2,1,340,14,stay
47,0,16,12,9,9,1,0,845,12,stay
22,1,3,28,9,3,0,1,109,10,stay
61,0,6,9,5,16,0,0,975,2,stay
39,0,34,21,1,10,1,0,813,19,stay
39,0,14,3,10,14,2,1,920,1,stay
28,1,10,23,0,2,2,2,255,29,stay
61,1,44,9,2,19,1,0,432,15,stay
35,1,54,23,5,8,0,1,591,16,stay
41,1,47,30,5,12,2,0,332,29,stay
61,0,37,3,1,17,2,0,416,13,stay
48,0,25,6,10,10,1,0,200,5,stay
18,1,57,19,1,16,0,1,263,11,stay
19,1,2,19,3,10,2,1,464,6,stay
21,0,1,21,7,10,1,1,613,21,stay
50,1,46,8,7,9,1,2,958,17,stay
36,0,41,10,5,6,2,2,781,6,stay
30,1,38,8,1,17,0,0,981,21,stay
22,1,51,16,7,6,1,1,334,23,stay
20,0,28,14,3,20,2,0,917,4,stay
58,0,56,12,10,12,2,2,292,14,stay
46,1,49,18,3,30,0,2,570,4,stay
23,1,26,25,2,24,0,1,800,28,stay
51,1,5,20,6,13,1,2,278,11,stay
49,0,48,2,0,24,2,1,970,24,stay
56,1,3,16,10,25,0,2,748,29,stay
28,1,3,10,4,22,1,0,961,23,stay
64,1,51,1,0,22,0,0,800,9,stay
25,1,26,17,0,23,2,1,778,11,stay
49,0,22,10,8,23,0,2,734,25,stay
46,1,2,3,3,26,2,0,690,20,stay
54,0,55,27,3,19,1,1,852,28,stay
44,1,51,27,4,7,0,0,975,13,stay
52,1,16,10,1,28,2,0,140,5,stay
43,1,48,14,8,8,0,1,504,29,stay
29,1,54,1,1,19,1,1,330,18,stay
52,1,4,10,10,27,2,0,531,21,stay
45,1,19,8,3,0,2,1,681,1,stay
22,0,45,17,2,18,2,1,627,8,stay
36,1,6,22,6,10,1,2,191,2,stay
41,1,42,1,5,10,1,0,823,24,stay
22,0,23,12,9,21,2,2,893,8,stay
31,0,19,26,10,6,0,0,488,15,stay
32,1,60,12,5,15,0,0,142,11,stay
18,0,39,18,4,13,0,1,130,8,stay
32,1,38,23,0,19,2,2,161,26,stay
53,0,56,17,8,11,1,1,495,8,stay
21,1,58,29,9,7,1,1,980,28,stay
33,1,54,15,10,8,0,1,681,17,stay
48,1,14,19,8,5,0,2,572,3,stay
49,1,21,5,2,24,0,0,464,2,stay
21,0,43,23,1,27,2,1,742,5,stay
21,1,53,18,6,14,2,0,353,6,stay
46,0,31,14,8,9,1,1,801,5,stay
33,0,55,4,0,19,0,2,929,3,stay
60,1,10,30,5,5,1,0,203,19,stay
18,0,16,18,0,14,2,0,830,30,stay
55,0,2,10,7,0,1,1,204,8,stay
37,1,14,5,10,16,1,2,985,1,stay
46,1,19,12,10,20,2,1,624,11,stay
33,1,7,26,1,3,0,1,938,25,stay
46,0,35,15,8,9,2,1,369,25,stay
24,1,57,10,10,5,1,1,375,19,stay
37,1,5,23,10,20,2,1,809,6,stay
18,1,56,18,7,3,2,2,819,23,stay
57,1,59,19,2,11,1,0,578,7,stay
34,1,40,19,7,0,0,0,975,4,stay
59,1,2,30,8,21,1,1,333,1,stay
44,1,16,12,8,1,2,2,784,14,stay
46,1,14,10,4,21,1,0,983,24,stay
33,1,15,15,5,15,0,2,865,22,stay
61,1,38,16,5,14,2,2,815,19,stay
45,0,5,26,0,8,2,0,920,18,stay
46,0,16,21,2,17,2,1,412,15,stay
29,1,56,16,1,16,2,0,777,1,stay
65,1,16,13,9,15,0,2,595,21,stay
27,1,15,12,7,8,0,1,291,1,stay
36,0,33,28,4,12,1,2,972,28,stay
18,1,31,11,0,30,1,1,668,11,stay
40,1,13,23,8,17,1,1,786,27,stay
38,1,28,11,5,11,2,0,521,8,stay
40,1,34,19,4,12,1,0,349,24,stay
48,0,9,8,4,19,0,0,358,20,stay
51,0,11,1,1,13,1,1,930,10,stay
42,0,20,25,8,21,1,1,948,29,stay
26,0,28,16,1,16,2,0,882,9,stay
32,0,44,13,5,3,2,1,632,19,stay
53,1,12,29,9,23,1,2,520,21,stay
26,0,57,20,9,10,1,2,125,30,stay
32,0,7,27,6,17,2,1,446,27,stay
28,0,46,19,2,6,2,0,726,26,stay
46,0,40,19,9,14,1,0,727,27,stay
58,1,4,30,3,11,2,2,741,30,stay
18,0,50,20,10,6,0,2,341,8,stay
42,1,59,25,6,11,1,1,728,21,stay
53,1,28,29,6,3,0,2,573,14,stay
20,0,17,14,8,0,1,1,907,18,stay
28,1,49,13,3,27,2,0,874,16,stay
63,0,3,6,7,0,0,0,624,6,stay
34,0,4,12,3,1,1,0,456,11,stay
31,0,2,16,0,16,0,2,696,7,stay
26,1,35,17,8,6,1,0,128,27,stay
53,1,28,9,3,18,2,1,465,18,stay
50,1,33,30,4,5,0,0,737,2,stay
43,0,24,4,9,9,2,2,145,17,stay
64,0,51,13,9,4,2,2,595,11,stay
51,1,30,5,2,10,0,0,646,7,stay
25,0,57,2,10,11,0,0,766,19,stay
61,0,12,21,6,21,1,1,823,1,stay
49,1,10,29,8,24,1,1,985,16,stay
49,0,17,24,7,16,0,2,734,2,stay
31,1,52,28,9,2,2,2,403,18,stay
25,0,5,26,3,8,1,2,918,25,stay
42,0,10,20,5,0,1,1,862,2,stay
61,1,40,7,8,0,1,2,455,12,stay
22,1,15,7,4,14,2,0,579,6,stay
19,0,34,27,10,9,2,2,661,12,stay
54,1,51,11,2,24,2,1,370,12,stay
56,0,15,17,10,30,1,1,913,27,stay
18,0,47,19,2,8,2,0,183,7,stay
51,0,37,30,4,0,1,1,610,30,stay
38,0,49,24,8,0,1,0,480,26,stay
19,0,7,22,6,4,0,0,990,14,stay
62,0,43,29,2,16,2,0,567,12,stay
38,1,40,21,0,2,0,2,319,24,stay
44,1,13,16,9,8,1,2,951,21,stay
37,1,5,7,10,14,2,0,985,11,stay
57,0,29,14,6,8,0,1,548,7,stay
56,1,59,21,9,7,0,2,327,18,stay
48,0,58,11,3,3,0,1,567,19,stay
49,0,28,1,4,18,0,1,486,5,stay
21,1,49,13,5,12,2,2,547,22,stay
27,0,17,3,10,14,0,2,578,9,stay
56,1,23,22,4,18,0,2,586,5,stay
24,1,36,3,8,13,2,1,572,2,stay
36,0,50,8,9,2,2,0,416,14,stay
32,1,2,8,5,21,1,1,106,22,stay
40,1,34,3,4,7,0,2,741,20,stay
18,0,42,11,8,4,0,1,823,17,stay
58,0,22,14,10,14,1,0,528,5,stay
50,0,38,23,3,6,1,2,658,3,stay
61,0,60,19,0,26,1,1,704,20,stay
34,1,49,10,10,9,2,1,782,29,stay
48,0,29,19,4,18,2,2,681,3,stay
39,1,15,27,8,3,1,0,411,24,stay
50,0,1,21,5,9,0,0,646,20,stay
63,1,25,8,0,24,2,2,308,20,stay
40,1,13,4,6,8,1,2,782,3,stay
35,0,9,1,1,20,1,0,608,5,stay
43,0,2,23,8,1,0,2,197,3,stay
32,1,41,12,7,2,2,2,263,3,stay
48,0,23,13,8,15,2,2,427,23,stay
55,1,12,27,6,15,0,1,652,30,stay
20,0,28,17,0,11,1,2,119,18,stay
49,1,21,17,8,25,2,1,924,28,stay
25,1,18,30,10,25,0,0,414,5,stay
36,1,38,9,9,5,2,2,972,22,stay
18,1,4,7,4,10,0,2,289,25,stay
58,0,53,27,8,5,1,0,813,11,stay
41,1,56,21,2,22,0,2,785,26,stay
31,0,6,14,7,19,1,1,429,18,stay
63,1,19,28,1,5,1,0,793,2,stay
57,1,26,15,6,8,1,0,254,11,stay
35,0,55,18,5,11,1,1,713,16,stay
43,0,29,24,6,4,2,1,675,21,stay
47,1,29,16,8,6,1,2,335,12,stay
47,1,24,10,3,5,0,1,815,28,stay
35,1,24,22,1,25,1,2,359,28,stay
47,1,39,2,4,17,2,0,468,1,stay
34,1,45,10,1,15,0,1,335,20,stay
30,1,53,15,5,10,2,0,664,8,stay
37,1,19,3,3,12,1,2,450,7,stay
58,1,2,23,5,17,1,2,575,11,stay
41,1,54,25,1,14,0,2,454,3,stay
52,0,35,23,2,13,0,2,143,28,stay
50,1,37,7,10,6,2,2,927,5,stay
38,1,6,11,3,7,2,2,433,17,stay
43,0,11,11,8,7,1,2,354,21,stay
34,1,54,10,6,13,2,1,809,26,stay
54,1,40,27,2,4,1,2,645,4,stay
24,0,23,9,8,1,0,1,901,17,stay
62,1,29,29,5,15,2,1,550,30,stay
20,1,41,14,3,29,2,1,837,24,stay
61,1,10,19,9,7,1,2,289,3,stay
44,0,58,21,1,3,0,2,126,22,stay
38,0,11,25,0,11,2,2,286,21,stay
60,1,14,13,2,27,0,0,746,3,stay
48,1,20,6,3,5,1,0,931,25,stay
45,1,46,26,2,20,2,0,292,19,stay
39,1,7,10,5,26,1,1,934,22,stay
46,1,46,21,8,11,0,2,995,9,stay
42,1,54,24,8,14,0,1,290,2,stay
25,1,43,28,3,26,1,0,101,10,stay
56,1,32,17,3,20,2,2,279,24,stay
61,0,41,25,3,30,1,2,926,8,stay
40,0,42,22,0,9,2,2,339,30,stay
34,1,10,21,3,14,0,0,230,24,stay
25,0,7,12,6,7,0,2,465,1,stay
24,0,10,6,3,0,2,1,517,27,stay
28,0,22,9,8,10,0,0,934,28,stay
63,0,34,24,4,6,1,0,493,30,stay
26,0,54,10,1,1,1,0,255,15,stay
48,1,19,13,6,21,0,2,998,5,stay
56,0,12,13,1,12,2,2,168,29,stay
37,1,37,14,8,8,1,0,185,18,stay
49,1,55,14,3,7,1,1,208,17,stay
28,1,39,18,10,13,0,1,268,14,stay
33,0,18,2,3,17,0,1,595,9,stay
32,0,46,1,1,12,2,1,666,16,stay
27,0,59,23,2,11,2,0,590,15,stay
39,1,11,5,8,20,1,1,256,27,stay
43,1,17,24,9,7,2,2,308,11,stay
38,0,5,20,7,3,1,0,715,1,stay
37,0,13,12,5,4,1,1,997,5,stay
21,0,20,4,7,1,1,2,364,8,stay
65,1,52,8,2,10,0,1,890,5,stay
63,1,12,11,5,17,1,0,690,12,stay
28,0,12,25,1,26,2,1,870,23,stay
40,1,14,3,0,2,0,1,198,20,stay
25,1,58,18,8,8,1,0,166,23,stay
63,1,45,15,4,30,1,0,650,28,stay
24,1,19,2,9,1,2,0,927,2,stay
33,0,10,29,6,5,1,1,884,5,stay
56,1,53,8,8,14,1,2,987,26,stay
39,1,17,23,2,16,2,2,302,29,stay
44,0,54,20,1,9,0,1,717,9,stay
38,0,20,25,6,1,2,0,567,11,stay
60,0,35,4,0,1,0,0,568,24,stay
36,1,44,21,7,14,2,1,484,10,stay
20,1,8,24,6,7,2,2,816,25,stay
28,1,18,19,6,26,2,1,979,7,stay
54,1,38,8,4,24,1,2,994,10,stay
59,1,60,7,9,5,1,1,164,28,stay
54,1,54,6,6,5,1,0,120,20,stay
37,0,2,17,4,27,2,1,839,22,stay
22,1,7,26,4,19,0,1,178,3,stay
22,1,57,16,4,3,2,2,359,7,stay
62,0,12,12,2,15,0,1,269,26,stay
55,0,14,10,4,9,0,0,958,20,stay
54,0,28,11,1,25,1,2,856,6,stay
61,0,24,23,4,3,0,0,485,14,stay
50,0,42,12,1,18,1,1,926,25,stay
28,1,49,22,10,5,1,2,635,19,stay
45,1,37,16,10,12,1,2,958,29,stay
56,0,58,25,6,11,2,2,305,29,stay
65,1,25,3,0,1,0,1,280,20,stay
35,0,4,30,1,28,2,2,738,26,stay
22,1,51,26,2,29,2,2,673,24,stay
44,0,56,2,4,5,2,2,810,15,stay
31,1,32,18,5,1,2,0,863,18,stay
42,1,12,5,0,4,2,2,360,20,stay
59,0,51,23,2,6,2,0,760,12,stay
35,1,2,25,3,23,0,0,899,29,stay
23,1,15,5,8,26,0,1,636,13,stay
18,1,17,22,1,24,1,2,987,25,stay
47,1,57,27,6,15,2,0,246,4,stay
47,1,5,14,4,13,2,2,865,20,stay
30,1,56,10,6,3,2,1,744,22,stay
19,1,37,14,9,4,0,0,440,14,stay
25,0,48,30,6,5,0,0,101,16,stay
42,0,20,26,7,9,2,0,940,12,stay
26,0,48,22,2,14,2,0,972,27,stay
61,0,8,13,1,7,2,2,932,25,stay
57,1,8,15,5,9,2,2,104,13,stay
63,0,60,30,0,7,2,2,494,19,stay
22,1,10,16,2,8,1,0,502,7,stay
20,0,54,30,3,16,1,0,660,14,stay
27,1,42,22,3,27,0,0,468,25,stay
23,1,21,30,9,27,1,2,829,11,stay
50,0,45,17,1,17,0,0,364,18,stay
61,1,6,14,6,28,2,1,210,11,stay
64,1,48,25,8,14,1,0,524,2,stay
64,0,25,13,2,18,1,2,196,14,stay
25,1,22,30,6,21,0,1,182,7,stay
24,0,59,10,7,1,2,1,740,23,stay
41,1,11,25,4,18,0,0,971,19,stay
60,0,46,21,7,9,1,1,182,6,stay
43,0,36,15,0,23,2,1,898,15,stay
31,0,15,21,5,5,2,2,984,1,stay
19,1,47,29,7,4,2,2,775,11,stay
37,0,23,23,3,10,2,1,227,23,stay
53,1,57,11,0,28,0,1,330,2,stay
20,1,26,1,6,4,2,0,790,22,stay
27,1,21,23,0,0,2,1,511,16,stay
20,1,12,28,7,22,0,2,938,4,stay
26,0,10,6,6,10,2,1,111,1,stay
65,0,48,15,0,22,0,1,727,18,stay
58,1,43,21,1,16,2,1,691,20,stay
31,1,7,21,6,10,2,1,628,2,stay
20,0,38,6,9,9,2,1,237,2,stay
61,1,24,11,3,24,0,0,330,30,stay
31,0,57,3,6,1,2,1,880,9,stay
59,1,51,22,8,14,0,2,452,13,stay
26,1,34,5,3,9,2,1,564,21,stay
39,0,41,3,9,10,2,0,819,11,stay
62,1,6,28,8,19,2,2,684,18,stay
30,1,36,12,5,10,2,0,135,20,stay
26,0,30,9,5,0,0,0,539,15,stay
63,0,27,24,2,21,2,2,769,18,stay
24,1,11,9,2,29,2,1,308,20,stay
44,0,20,25,4,16,2,1,350,10,stay
21,0,35,1,1,2,2,0,942,8,stay
37,1,14,28,2,26,2,0,174,17,stay
54,0,6,16,6,5,2,1,163,21,stay
30,1,3,19,10,12,1,1,497,10,stay
24,0,33,29,9,4,2,1,803,1,stay
41,1,50,5,10,10,2,1,709,4,stay
57,0,5,7,10,12,1,0,510,21,stay
21,1,37,27,10,12,0,2,828,22,stay
21,1,8,20,1,23,0,1,301,7,stay
25,1,58,29,3,13,2,1,889,16,stay
40,1,41,19,7,12,1,1,861,11,stay
41,0,29,11,1,22,2,2,506,15,stay
20,1,56,10,0,29,0,2,588,8,stay
37,1,58,16,4,20,2,2,542,12,stay
47,1,37,1,6,15,0,0,764,30,stay
29,1,13,14,9,23,0,0,941,12,stay
49,1,38,20,2,0,1,2,311,12,stay
62,0,44,18,7,9,2,2,605,18,stay
28,0,2,1,2,19,2,0,255,26,stay
50,0,31,7,1,12,2,1,733,16,stay
49,1,36,25,4,19,1,1,233,1,stay
22,1,43,12,1,19,1,0,454,7,stay
49,1,55,1,2,10,2,1,676,23,stay
60,0,48,24,0,6,1,1,819,20,stay
20,0,36,11,6,5,2,1,564,8,stay
35,1,22,16,2,16,0,1,405,19,stay
27,0,33,26,3,11,2,2,271,17,stay
53,1,23,24,4,8,2,1,868,3,stay
41,1,31,14,0,19,2,1,845,17,stay
30,0,35,11,7,12,1,0,964,24,stay
52,1,20,9,10,13,2,2,232,22,stay
32,1,13,18,2,5,1,1,770,6,stay
56,1,35,13,2,4,2,2,962,21,stay
37,1,6,25,3,29,1,2,616,20,stay
32,1,2,25,8,14,2,0,832,15,stay
45,0,26,12,9,11,0,2,911,28,stay
39,0,51,25,0,0,0,1,659,25,stay
43,0,5,29,3,9,2,2,828,4,stay
31,1,40,29,10,14,1,2,946,4,stay
65,0,3,8,4,11,2,1,979,6,stay
29,0,1,4,10,12,1,2,354,30,stay
40,1,25,22,4,0,0,1,349,24,stay
23,0,46,25,3,5,1,2,694,5,stay
33,1,30,3,5,4,0,2,455,5,stay
37,1,2,7,10,18,1,1,854,8,stay
45,0,1,16,4,19,0,0,777,29,stay
60,1,8,25,6,8,1,1,206,13,stay
29,1,54,18,5,8,0,2,270,20,stay
50,0,37,8,5,6,1,2,401,22,stay
34,0,39,16,9,3,2,0,792,18,stay
63,0,41,3,2,3,0,2,676,25,stay
28,1,20,13,10,8,0,1,723,5,stay
60,1,20,25,4,19,2,1,121,26,stay
37,1,49,18,9,14,0,0,252,6,stay
38,0,50,1,3,3,0,1,907,18,stay
34,0,35,3,9,11,1,1,446,4,stay
64,0,45,4,2,14,1,1,343,9,stay
44,1,36,15,2,4,0,2,571,14,stay
31,0,52,15,8,0,0,1,617,14,stay
61,0,59,9,7,14,0,0,965,27,stay
37,0,45,9,3,20,1,0,133,9,stay
49,0,26,20,0,10,1,0,260,16,stay
28,0,18,25,5,13,0,0,724,29,stay
53,0,59,19,6,13,0,1,261,9,stay
64,1,49,6,4,12,1,1,159,17,stay
64,1,3,16,6,25,1,1,686,2,stay
39,1,19,26,6,7,2,1,731,21,stay
54,0,38,26,1,0,1,1,876,21,stay
27,1,5,3,1,19,1,1,750,1,stay
45,1,19,6,5,23,2,2,460,17,stay
44,0,22,17,4,10,0,1,701,20,stay
32,1,7,12,2,4,2,1,404,2,stay
28,1,60,10,5,8,0,0,208,20,stay
22,1,22,8,0,3,0,1,683,16,stay
46,1,36,2,3,14,0,0,452,9,stay
43,1,3,18,0,20,1,2,773,17,stay
21,1,7,27,2,14,2,2,148,8,stay
30,0,58,23,3,20,0,1,103,15,stay
63,1,20,24,8,0,0,1,357,8,stay
58,0,35,18,3,0,1,1,292,21,stay
45,1,21,16,6,18,2,0,827,23,stay
19,1,31,28,3,28,2,0,784,15,stay
33,1,33,1,9,7,0,1,396,26,stay
50,1,37,4,0,3,2,0,495,2,stay
32,0,7,27,8,19,2,1,506,21,stay
62,0,52,17,7,14,1,1,731,24,stay
24,0,10,25,9,23,0,1,743,22,stay
64,1,1,7,8,16,2,1,384,10,stay
59,0,54,6,4,22,0,2,960,11,stay
25,1,20,11,4,20,1,2,418,9,stay
63,1,1,21,7,22,1,2,571,16,stay
62,1,22,8,10,6,1,2,963,2,stay
41,1,3,21,1,10,0,2,664,15,stay
36,1,44,15,10,11,1,2,506,1,stay
48,1,53,8,3,7,1,1,414,25,stay
31,0,2,11,1,4,2,0,433,30,stay
65,1,31,12,6,12,1,2,757,13,stay
36,1,34,5,1,15,0,0,874,24,stay
48,1,12,29,1,4,2,1,140,25,stay
45,0,50,29,1,3,2,0,312,15,stay
40,1,60,26,7,0,1,0,430,11,stay
25,1,22,2,0,12,1,0,218,12,stay
29,1,39,8,6,8,2,1,101,28,stay
37,0,27,28,6,5,2,2,478,10,stay
25,0,34,22,3,4,0,0,730,23,stay
37,1,13,7,3,28,0,2,151,28,stay
21,1,9,27,1,9,1,1,844,15,stay
30,1,13,19,1,8,2,2,149,23,stay
53,1,2,2,0,16,2,1,209,9,stay
59,0,6,12,9,1,0,1,937,30,stay
31,0,47,17,6,13,1,0,942,14,stay
52,1,22,22,8,9,2,2,543,13,stay
55,0,30,20,4,0,1,0,906,4,stay
51,1,28,25,2,27,0,2,812,20,stay
33,1,40,10,4,12,1,2,872,24,stay
48,0,1,18,4,8,2,1,804,19,stay
48,1,40,18,2,13,0,1,893,21,stay
51,1,51,8,0,19,0,0,455,30,stay
21,0,16,2,0,7,0,1,157,19,stay
33,1,18,27,10,30,0,0,971,18,stay
51,0,48,6,6,15,2,2,615,8,stay
45,0,4,7,8,4,0,1,449,12,stay
41,1,44,29,1,29,0,0,546,23,stay
40,0,54,22,1,17,1,1,689,29,stay
40,1,57,29,4,18,2,1,953,17,stay
25,1,17,18,7,1,1,2,470,9,stay
58,0,34,30,4,27,2,2,717,29,stay
52,1,34,29,4,24,0,2,455,16,stay
43,0,10,27,6,17,0,0,921,18,stay
41,1,26,27,7,11,2,0,950,17,stay
38,1,47,3,5,14,0,0,600,15,stay
60,0,2,10,7,7,1,1,829,3,stay
64,0,8,17,8,5,2,0,819,20,stay
59,1,12,12,3,5,2,0,437,18,stay
45,0,57,8,1,13,0,0,151,11,stay
34,0,43,17,2,0,2,1,210,6,stay
35,1,33,5,4,21,1,2,863,3,stay
51,1,11,14,6,26,0,0,765,17,stay
47,1,27,1,1,25,0,2,986,4,stay
32,1,7,14,3,14,2,2,735,26,stay
41,1,55,6,6,1,1,0,318,18,stay
35,1,16,7,5,24,2,0,924,23,stay
24,0,47,4,8,8,1,2,264,21,stay
55,0,29,18,0,14,2,0,238,23,stay
41,1,10,20,5,13,2,2,516,7,stay
54,0,36,8,1,8,0,2,529,25,stay
62,0,1,18,4,13,1,2,637,5,stay
65,0,14,26,10,19,2,1,679,3,stay
45,0,39,22,6,14,2,1,604,18,stay
53,0,53,25,6,11,1,0,832,1,stay
37,1,20,20,0,28,2,0,174,21,stay
30,1,18,13,2,27,1,2,204,10,stay
28,0,36,1,6,9,0,1,161,3,stay
50,1,56,5,1,1,0,1,673,25,stay
44,1,28,25,1,27,1,0,976,22,stay
23,1,49,18,4,11,1,0,791,5,stay
30,1,59,15,9,11,1,2,597,17,stay
40,0,29,15,6,11,0,0,174,15,stay
35,1,23,10,1,22,2,0,667,2,stay
18,0,27,19,2,7,0,0,782,15,stay
19,1,54,17,5,10,1,2,467,24,stay
25,1,12,11,3,27,0,1,615,21,stay
41,1,17,18,1,12,2,1,286,11,stay
56,0,35,2,3,3,0,1,836,22,stay
22,0,43,16,5,4,1,2,903,7,stay
26,0,15,26,0,20,0,0,395,11,stay
39,0,50,20,9,1,1,0,515,28,stay
53,0,21,25,2,18,1,1,545,9,stay
45,0,20,1,4,15,1,0,224,13,stay
20,0,17,24,6,15,0,0,494,24,stay
24,1,28,25,2,8,2,0,109,16,stay
63,1,3,11,5,3,0,0,513,28,stay
62,0,22,27,4,10,2,0,442,28,stay
48,1,19,26,9,17,1,0,658,19,stay
46,1,16,12,8,4,1,1,418,11,stay
50,1,44,27,10,15,1,0,898,16,stay
33,1,4,25,7,7,0,1,846,7,stay
35,0,11,23,9,3,0,2,771,4,stay
44,0,45,12,3,14,0,2,549,2,stay
18,0,22,9,7,17,1,2,894,5,stay
62,0,35,8,7,8,0,2,514,17,stay
28,0,2,21,10,5,2,2,306,24,stay
31,0,26,12,1,6,2,2,996,21,stay
38,0,52,5,1,22,1,1,501,20,stay
44,0,26,6,1,9,0,1,340,9,stay
55,0,54,29,1,12,1,1,668,3,stay
35,1,24,26,1,4,2,2,689,28,stay
21,0,33,26,9,15,1,2,900,18,stay
47,1,42,14,1,3,0,1,248,15,stay
61,1,42,3,2,24,1,0,525,25,stay
60,0,12,5,1,17,0,2,826,7,stay
44,0,22,17,7,0,2,1,873,16,stay
21,1,59,21,2,19,1,1,687,19,stay
33,1,51,7,2,3,2,2,896,9,stay
43,0,12,15,1,14,1,2,420,24,stay
18,0,32,8,8,10,0,2,812,25,stay
49,1,14,29,0,10,0,0,572,22,stay
28,1,2,15,0,2,0,0,984,6,stay
18,1,59,29,10,10,0,2,283,11,stay
35,0,27,16,6,5,0,1,812,25,stay
40,1,23,30,3,30,0,2,752,27,stay
56,1,21,19,4,29,1,0,720,23,stay
34,1,42,21,3,9,0,2,672,13,stay
47,1,11,27,2,8,0,1,608,4,stay
34,0,15,14,9,25,1,1,792,23,stay
42,0,34,1,8,14,2,0,858,15,stay
58,0,18,30,9,17,2,0,640,6,stay
50,1,34,30,9,15,2,1,149,3,stay
26,1,4,5,4,25,0,0,487,23,stay
40,0,49,6,8,11,1,2,863,11,stay
60,1,23,29,1,8,1,1,555,29,stay
53,1,47,15,5,11,2,1,713,8,stay
61,1,57,18,8,0,2,1,895,21,stay
20,1,5,20,2,17,1,2,482,3,stay
40,0,14,15,9,12,1,1,891,24,stay
62,0,17,30,2,9,1,1,872,10,stay
47,0,8,27,0,5,2,1,906,21,stay
48,0,7,26,9,9,0,0,785,30,stay
22,1,19,2,10,30,2,1,506,5,stay
32,0,51,29,0,16,1,1,487,24,stay
62,1,30,26,9,2,1,0,241,14,stay
27,1,53,21,1,26,0,1,810,25,stay
38,0,21,12,3,6,2,0,181,5,stay
33,1,4,6,2,3,2,2,996,21,stay
24,0,5,27,6,17,1,1,450,24,stay
63,0,18,23,6,12,2,0,569,25,stay
22,0,23,2,7,11,1,1,103,27,stay
20,1,44,11,0,11,1,0,681,7,stay
24,0,48,26,8,6,1,2,499,9,stay
31,0,9,14,8,14,1,1,588,29,stay
35,0,51,2,6,3,2,0,659,11,stay
58,1,31,7,3,18,2,1,227,18,stay
47,1,53,14,3,25,0,0,694,19,stay
20,0,36,19,8,7,0,2,984,18,stay
37,0,16,16,3,7,0,2,565,13,stay
20,1,17,29,10,19,0,0,991,8,stay
42,0,21,26,4,13,1,1,388,23,stay
22,0,17,29,7,10,1,1,405,26,stay
59,1,2,28,3,9,0,2,262,16,stay
32,1,59,22,3,0,0,0,486,28,stay
28,0,30,9,7,8,1,1,190,21,stay
23,1,60,17,3,12,0,1,760,26,stay
61,1,37,29,4,12,2,0,894,28,stay
18,1,48,17,0,16,1,1,535,15,stay
28,1,48,2,9,1,2,2,586,1,stay
21,1,6,13,6,9,2,0,907,16,stay
41,1,7,29,7,7,0,0,135,20,stay
31,1,19,28,5,16,0,1,270,24,stay
62,0,22,16,4,10,0,2,668,14,stay
54,1,47,25,3,26,2,1,337,5,stay
25,1,58,1,7,10,1,1,752,18,stay
46,1,37,4,0,9,1,0,930,10,stay
30,0,13,19,8,3,1,2,610,9,stay
61,0,60,25,5,9,2,1,291,20,stay
48,1,10,29,9,19,1,1,599,4,stay
59,0,19,20,6,16,2,2,537,14,stay
61,0,28,2,1,17,0,0,605,2,stay
58,0,59,10,3,26,0,1,680,11,stay
23,0,25,9,10,9,1,0,204,7,stay
27,0,52,20,2,0,2,1,152,9,stay
49,0,27,3,10,14,0,1,653,22,stay
24,1,53,21,8,13,2,2,302,11,stay
50,1,17,26,1,18,2,1,781,16,stay
48,1,22,28,8,3,0,0,408,26,stay
61,1,2,12,9,18,0,0,789,20,stay
45,0,7,16,4,13,0,1,280,11,stay
62,1,12,7,7,27,1,1,531,10,stay
29,1,10,12,1,9,0,2,135,17,stay
59,1,9,19,7,14,2,2,751,14,stay
49,0,6,24,4,17,1,2,501,26,stay
41,1,19,5,8,1,1,0,792,11,stay
29,1,41,29,5,10,2,1,264,19,stay
43,0,10,4,4,1,1,1,661,24,stay
31,1,31,19,1,23,1,1,311,10,stay
28,0,49,25,3,6,2,0,680,8,stay
39,1,44,12,3,17,0,2,457,3,stay
48,0,60,24,5,15,1,2,284,25,stay
20,1,3,23,5,10,2,2,440,24,stay
18,0,36,20,3,22,1,2,728,8,stay
26,0,49,5,4,7,0,1,294,25,stay
40,0,16,8,0,5,1,0,820,13,stay
42,0,43,13,2,16,2,1,219,29,stay
42,0,33,30,8,8,2,1,993,14,stay
23,1,59,11,10,1,2,2,970,16,stay
30,0,46,21,4,19,0,2,879,11,stay
63,1,8,22,5,23,1,1,418,16,stay
36,1,1,28,0,6,0,2,182,3,stay
39,1,14,24,5,11,2,2,669,30,stay
32,1,52,10,3,17,1,0,288,20,stay
53,0,9,18,9,19,2,2,864,21,stay
